galaxyID,FOV,view,pixel,uband_intTotal,gband_intTotal,rband_intTotal,massband_intTotal
718,25,projection_xy,1250,510375200000.0,257696070000.0,170077270000.0,232635460.0
718,25,projection_yz,1250,508617850000.0,258240180000.0,170534470000.0,232635490.0
718,25,projection_zx,1250,500363720000.0,255597250000.0,169457960000.0,232635410.0
1479,11,projection_xy,550,9433858000.0,7019001000.0,5615940600.0,14651901.0
1479,11,projection_yz,550,9439346000.0,7021934600.0,5617477000.0,14651901.0
1479,11,projection_zx,550,9435737000.0,7020050400.0,5616469500.0,14651900.0
400,24,projection_xy,1200,1343052200000.0,981901440000.0,796448460000.0,2022054800.0
400,24,projection_yz,1200,1146792300000.0,853491800000.0,718239900000.0,2022054800.0
400,24,projection_zx,1200,1213119100000.0,942749100000.0,781414760000.0,2022055700.0
230,23,projection_xy,1150,619365300000.0,632471750000.0,697027500000.0,6493624300.0
230,23,projection_yz,1150,1185657500000.0,1028194300000.0,1053761600000.0,6493627400.0
230,23,projection_zx,1150,1035824700000.0,929946700000.0,976374860000.0,6493625000.0
251,26,projection_xy,1300,1509048000000.0,1211800000000.0,1149921700000.0,4355690000.0
251,26,projection_yz,1300,1206810300000.0,965509840000.0,943730300000.0,4355691500.0
251,26,projection_zx,1300,2038793800000.0,1461916700000.0,1304738500000.0,4355691500.0
603,21,projection_xy,1050,503795120000.0,294217780000.0,236630700000.0,786673860.0
603,21,projection_yz,1050,483893380000.0,281136500000.0,228443490000.0,786673700.0
603,21,projection_zx,1050,416341850000.0,261010520000.0,218799110000.0,786673700.0
149,27,projection_xy,1350,1513420000000.0,1359122800000.0,1431455700000.0,11851129000.0
149,27,projection_yz,1350,2665773300000.0,2204791000000.0,2192696100000.0,11851132000.0
149,27,projection_zx,1350,1580338400000.0,1455403700000.0,1545976300000.0,11851133000.0
1193,38,projection_xy,1900,162064140000.0,150133240000.0,145941280000.0,599725250.0
1193,38,projection_yz,1900,161659720000.0,149859830000.0,145758960000.0,599725800.0
1193,38,projection_zx,1900,162135750000.0,150184980000.0,145978880000.0,599725440.0
930,21,projection_xy,1050,59252154000.0,39916570000.0,29180717000.0,57860210.0
930,21,projection_yz,1050,59262075000.0,39914107000.0,29179994000.0,57860196.0
930,21,projection_zx,1050,59323036000.0,39951016000.0,29198184000.0,57860196.0
488,15,projection_xy,750,396791550000.0,305779900000.0,309034650000.0,1612282900.0
488,15,projection_yz,750,451617850000.0,323425960000.0,317347600000.0,1612283100.0
488,15,projection_zx,750,562703960000.0,395253200000.0,375839980000.0,1612283000.0
903,17,projection_xy,850,231893840000.0,99311750000.0,61162504000.0,88285080.0
903,17,projection_yz,850,231198690000.0,99217334000.0,61154255000.0,88285030.0
903,17,projection_zx,850,231331860000.0,99202580000.0,61133496000.0,88285060.0
771,16,projection_xy,800,419201500000.0,188481420000.0,136114864000.0,341901600.0
